tree_name	euk_clade_rep	euk_clade_size	euk_scope_len
KAA6406355.1	EP01037P002775	15	6
KAA6406355.1	EP01037P002775	15	6
KAA6406355.1	EP01037P002775	15	6
KAA6406355.1	EP01037P002775	15	6
KAA6406355.1	EP01037P002775	15	6
KAA6406355.1	EP01037P002775	15	6
KAA6406355.1	EP01037P002775	15	6
KAA6406355.1	EP01037P002775	15	6
KAA6406355.1	EP01037P002775	15	6
KAA6407740.1	EP00861P008844	70	15
KAA6407740.1	EP00861P008844	70	15
KAA6407740.1	EP00861P008844	70	15
KAA6407740.1	EP00861P008844	70	15
KAA6407740.1	EP00861P008844	70	15
KAA6407740.1	EP00861P008844	70	15
KAA6407740.1	EP00861P008844	70	15
KAA6407740.1	EP00861P008844	70	15
KAA6407740.1	EP00861P008844	70	15
KAA6407740.1	EP00861P008844	70	15
KAA6407740.1	EP00861P008844	70	15
KAA6407740.1	EP00861P008844	70	15
KAA6407811.1	EP00591P002737	12	5
KAA6407811.1	EP00857P000448	7	3
KAA6407811.1	EP00066P000850	31	6
KAA6407951.1	EP00262P001646	12	7
KAA6407951.1	EP00262P001646	12	7
KAA6408348.1	EP01050P015609	11	7
KAA6408661.1	EP00152P012479	6	4
KAA6408661.1	EP00152P012479	6	4
KAA6408661.1	EP00152P012479	6	4
KAA6408661.1	EP00152P012479	6	4
KAA6408661.1	EP00152P012479	6	4
KAA6408661.1	EP00152P012479	6	4
KAA6408661.1	EP00152P012479	6	4
KAA6408661.1	EP00270P008979	5	4
KAA6408661.1	EP00270P008979	5	4
KAA6408661.1	EP00270P008979	5	4
KAA6408661.1	EP00270P008979	5	4
KAA6408661.1	EP00270P008979	5	4
KAA6408661.1	EP00270P008979	5	4
KAA6408661.1	EP00270P008979	5	4
KAA6409212.1	KAA6409212.1	20	3
NP_001017719.1	EP01117P011924	36	5
NP_001017719.1	EP00111P009419	147	10
NP_001119399.1	EP00768P003116	24	9
NP_001119399.1	EP00768P003116	24	9
NP_001119399.1	EP00768P003116	24	9
NP_001119399.1	EP00768P003116	24	9
NP_001122831.1	EP00047P006735	122	17
NP_001122831.1	EP00047P006735	122	17
NP_001122831.1	EP00047P006735	122	17
NP_001122831.1	EP00047P006735	122	17
NP_001122831.1	EP00047P006735	122	17
NP_001122831.1	EP00047P006735	122	17
NP_001122831.1	EP00047P006735	122	17
NP_001122831.1	EP00047P006735	122	17
NP_001122831.1	EP00047P006735	122	17
NP_001122831.1	EP00047P006735	122	17
NP_001122831.1	EP00047P006735	122	17
NP_001122831.1	EP00047P006735	122	17
NP_001263071.1	EP00763P001350	226	19
NP_001263071.1	EP00763P001350	226	19
NP_001263071.1	EP00763P001350	226	19
NP_001263071.1	EP00763P001350	226	19
NP_001263071.1	EP00763P001350	226	19
NP_001263071.1	EP00763P001350	226	19
NP_001263071.1	EP00763P001350	226	19
NP_001263071.1	EP00763P001350	226	19
NP_001263071.1	EP00763P001350	226	19
NP_001263071.1	EP00763P001350	226	19
NP_001263071.1	EP00763P001350	226	19
NP_001263071.1	EP00763P001350	226	19
NP_001281094.2	EP00510P000393	40	3
NP_001281094.2	EP00510P000393	40	3
NP_001281094.2	EP00510P000393	40	3
NP_001281094.2	EP00510P000393	40	3
NP_001281094.2	EP00510P000393	40	3
NP_001281094.2	EP00510P000393	40	3
NP_001281094.2	EP00510P000393	40	3
NP_001281094.2	EP00510P000393	40	3
NP_001281094.2	EP00510P000393	40	3
NP_001281094.2	EP00510P000393	40	3
NP_001281094.2	EP00510P000393	40	3
NP_001281094.2	EP00510P000393	40	3
NP_001281094.2	EP01064P016185	48	2
NP_001281094.2	EP01064P016185	48	2
NP_001281094.2	EP01064P016185	48	2
NP_001281094.2	EP01064P016185	48	2
NP_001281094.2	EP01064P016185	48	2
NP_001281094.2	EP01064P016185	48	2
NP_001281094.2	EP01064P016185	48	2
NP_001281094.2	EP01064P016185	48	2
NP_001281094.2	EP01064P016185	48	2
NP_001281094.2	EP01064P016185	48	2
NP_001281094.2	EP01064P016185	48	2
NP_001281094.2	EP01064P016185	48	2
NP_001281094.2	NP_001150666.1	132	8
NP_001281094.2	NP_001150666.1	132	8
NP_001281094.2	NP_001150666.1	132	8
NP_001281094.2	NP_001150666.1	132	8
NP_001281094.2	NP_001150666.1	132	8
NP_001281094.2	NP_001150666.1	132	8
NP_001281094.2	NP_001150666.1	132	8
NP_001281094.2	NP_001150666.1	132	8
NP_001281094.2	NP_001150666.1	132	8
NP_001281094.2	NP_001150666.1	132	8
NP_001281094.2	NP_001150666.1	132	8
NP_001281094.2	NP_001150666.1	132	8
NP_001294473.1	EP00064P003667	14	7
NP_001294473.1	EP00064P003667	14	7
NP_001294473.1	EP00064P003667	14	7
NP_001294473.1	EP00064P003667	14	7
NP_001294473.1	EP00064P003667	14	7
NP_001294473.1	EP00064P003667	14	7
NP_001294473.1	EP00064P003667	14	7
NP_001294473.1	EP00064P003667	14	7
NP_001294473.1	EP00064P003667	14	7
NP_001294473.1	EP00064P003667	14	7
NP_001294473.1	EP00064P003667	14	7
NP_001294473.1	EP00064P003667	14	7
NP_001294473.1	EP00290P012369	7	3
NP_001294473.1	EP00290P012369	7	3
NP_001294473.1	EP00290P012369	7	3
NP_001294473.1	EP00290P012369	7	3
NP_001294473.1	EP00290P012369	7	3
NP_001294473.1	EP00290P012369	7	3
NP_001294473.1	EP00290P012369	7	3
NP_001294473.1	EP00290P012369	7	3
NP_001294473.1	EP00290P012369	7	3
NP_001294473.1	EP00290P012369	7	3
NP_001294473.1	EP00290P012369	7	3
NP_001294473.1	EP00290P012369	7	3
NP_001303252.1	EP01085P000433	26	15
NP_001314821.1	EP00698P023008	9	6
NP_001314821.1	EP00698P023008	9	6
NP_001314821.1	EP00698P023008	9	6
NP_001318963.1	EP00245P010468	13	1
NP_001318963.1	EP00245P010468	13	1
NP_001318963.1	EP00245P010468	13	1
NP_001318963.1	EP00245P010468	13	1
NP_001318963.1	EP00245P010468	13	1
NP_001318963.1	EP00245P010468	13	1
NP_001319277.1	EP00250P018755	24	7
NP_001349831.1	EP00227P015718	25	3
NP_001349831.1	EP00227P015718	25	3
NP_001349831.1	EP00227P015718	25	3
NP_001349831.1	EP00227P015718	25	3
NP_001349831.1	EP00227P015718	25	3
NP_001349831.1	EP00227P015718	25	3
NP_001349831.1	EP00227P015718	25	3
NP_001349831.1	EP00227P015718	25	3
NP_001349831.1	EP00227P015718	25	3
NP_001349831.1	EP00227P015718	25	3
NP_001349831.1	EP00227P015718	25	3
NP_001349831.1	EP00227P015718	25	3
NP_001349831.1	EP00276P011988	36	3
NP_001349831.1	EP00276P011988	36	3
NP_001349831.1	EP00276P011988	36	3
NP_001349831.1	EP00276P011988	36	3
NP_001349831.1	EP00276P011988	36	3
NP_001349831.1	EP00276P011988	36	3
NP_001349831.1	EP00276P011988	36	3
NP_001349831.1	EP00276P011988	36	3
NP_001349831.1	EP00276P011988	36	3
NP_001349831.1	EP00276P011988	36	3
NP_001349831.1	EP00276P011988	36	3
NP_001349831.1	EP00276P011988	36	3
NP_001349831.1	EP00322P022585	14	3
NP_001349831.1	EP00322P022585	14	3
NP_001349831.1	EP00322P022585	14	3
NP_001349831.1	EP00322P022585	14	3
NP_001349831.1	EP00322P022585	14	3
NP_001349831.1	EP00322P022585	14	3
NP_001349831.1	EP00322P022585	14	3
NP_001349831.1	EP00322P022585	14	3
NP_001349831.1	EP00322P022585	14	3
NP_001349831.1	EP00322P022585	14	3
NP_001349831.1	EP00322P022585	14	3
NP_001349831.1	EP00322P022585	14	3
NP_001349860.1	EP00038P014389	7	4
NP_001349860.1	EP00038P014389	7	4
NP_001349860.1	EP00038P014389	7	4
NP_001349860.1	EP00038P014389	7	4
NP_001349860.1	EP00038P014389	7	4
NP_001349860.1	EP00038P014389	7	4
NP_001349860.1	EP00038P014389	7	4
NP_001349860.1	EP00038P014389	7	4
NP_001349860.1	EP00038P014389	7	4
NP_001349860.1	EP00038P014389	7	4
NP_001349860.1	EP00038P014389	7	4
NP_001349860.1	EP00038P014389	7	4
NP_001349860.1	EP01132P020579	5	2
NP_001349860.1	EP01132P020579	5	2
NP_001349860.1	EP01132P020579	5	2
NP_001349860.1	EP01132P020579	5	2
NP_001349860.1	EP01132P020579	5	2
NP_001349860.1	EP01132P020579	5	2
NP_001349860.1	EP01132P020579	5	2
NP_001349860.1	EP01132P020579	5	2
NP_001349860.1	EP01132P020579	5	2
NP_001349860.1	EP01132P020579	5	2
NP_001349860.1	EP01132P020579	5	2
NP_001349860.1	EP01132P020579	5	2
NP_050104.1	EP00308P012027	239	16
NP_050104.1	EP00308P012027	239	16
NP_050104.1	EP00308P012027	239	16
NP_050104.1	EP00308P012027	239	16
NP_050104.1	EP00308P012027	239	16
NP_050104.1	EP00308P012027	239	16
NP_050104.1	EP00308P012027	239	16
NP_050104.1	EP00308P012027	239	16
NP_077306.3	EP00006P002089	276	11
NP_077306.3	EP00006P002089	276	11
NP_077306.3	EP00006P002089	276	11
NP_077306.3	EP00006P002089	276	11
NP_077306.3	EP00006P002089	276	11
NP_077306.3	EP00006P002089	276	11
NP_077306.3	EP00006P002089	276	11
NP_077306.3	EP00006P002089	276	11
NP_077306.3	EP00006P002089	276	11
NP_077306.3	EP00006P002089	276	11
NP_077306.3	EP00006P002089	276	11
NP_077306.3	EP00006P002089	276	11
NP_077306.3	EP00074P036884	96	1
NP_077306.3	EP00074P036884	96	1
NP_077306.3	EP00074P036884	96	1
NP_077306.3	EP00074P036884	96	1
NP_077306.3	EP00074P036884	96	1
NP_077306.3	EP00074P036884	96	1
NP_077306.3	EP00074P036884	96	1
NP_077306.3	EP00074P036884	96	1
NP_077306.3	EP00074P036884	96	1
NP_077306.3	EP00074P036884	96	1
NP_077306.3	EP00074P036884	96	1
NP_077306.3	EP00074P036884	96	1
NP_179320.1	EP00985P007863	452	11
NP_179320.1	EP00985P007863	452	11
NP_179320.1	EP00985P007863	452	11
NP_179320.1	EP00985P007863	452	11
NP_179320.1	EP00985P007863	452	11
NP_179320.1	EP00985P007863	452	11
NP_179320.1	EP00985P007863	452	11
NP_179320.1	EP00985P007863	452	11
NP_179320.1	EP00985P007863	452	11
NP_179320.1	EP00985P007863	452	11
NP_179320.1	EP00985P007863	452	11
NP_179320.1	EP00985P007863	452	11
NP_505213.2	EP00290P023127	14	2
NP_505213.2	EP00290P023127	14	2
NP_505213.2	EP00905P005357	48	12
NP_505213.2	EP00905P005357	48	12
NP_585783.1	EP00155P001910	6	2
NP_585783.1	EP00629P016649	12	9
NP_586244.1	EP00867P001596	8	3
NP_586244.1	EP00878P033969	99	16
NP_598332.1	EP01034P029299	19	9
NP_598332.1	EP01034P029299	19	9
NP_598332.1	EP01034P029299	19	9
NP_598332.1	EP01034P029299	19	9
NP_598332.1	EP01034P029299	19	9
NP_598332.1	EP01034P029299	19	9
NP_598332.1	EP01034P029299	19	9
NP_598332.1	EP01034P029299	19	9
NP_598332.1	EP01034P029299	19	9
NP_598332.1	EP01034P029299	19	9
NP_598332.1	EP01034P029299	19	9
NP_598332.1	EP01034P029299	19	9
NP_725227.2	NP_725227.2	12	9
NP_728163.2	EP00197P006331	9	4
NP_728163.2	EP00197P006331	9	4
NP_728163.2	EP00197P006331	9	4
NP_728163.2	EP00197P006331	9	4
NP_728163.2	EP00795P016267	34	4
NP_728163.2	EP00795P016267	34	4
NP_728163.2	EP00795P016267	34	4
NP_728163.2	EP00795P016267	34	4
NP_788553.1	EP01126P006011	33	8
NP_788553.1	EP01126P006011	33	8
NP_788553.1	EP01126P006011	33	8
NP_788553.1	EP01126P006011	33	8
NP_788553.1	EP01126P006011	33	8
NP_788553.1	EP01126P006011	33	8
NP_788553.1	EP01126P006011	33	8
NP_788553.1	EP01126P006011	33	8
NP_788553.1	EP01126P006011	33	8
NP_788553.1	EP01126P006011	33	8
NP_788553.1	EP01126P006011	33	8
NP_788553.1	EP01126P006011	33	8
NP_848943.1	EP01133P015793	15	5
NP_848943.1	EP00389P000334	26	8
NP_849010.1	EP00169P000156	12	3
NP_849010.1	EP00169P000156	12	3
NP_849010.1	EP00169P000156	12	3
NP_849010.1	EP00169P000156	12	3
NP_849010.1	EP00169P000156	12	3
NP_849010.1	EP00169P000156	12	3
NP_849010.1	EP00169P000156	12	3
NP_849010.1	EP00169P000156	12	3
NP_849010.1	EP00169P000156	12	3
NP_849010.1	EP00169P000156	12	3
NP_849010.1	EP00169P000156	12	3
NP_849050.1	EP00169P000128	5	3
NP_849050.1	YP_009646810.1	9	4
NP_973729.1	EP00077P020178	15	3
NP_973729.1	EP00077P020178	15	3
NP_973729.1	EP00077P020178	15	3
NP_973729.1	EP00077P020178	15	3
NP_973729.1	EP00077P020178	15	3
NP_973729.1	EP00077P020178	15	3
NP_973729.1	UCF67267_1	15	9
NP_973729.1	UCF67267_1	15	9
NP_973729.1	UCF67267_1	15	9
NP_973729.1	UCF67267_1	15	9
NP_973729.1	UCF67267_1	15	9
NP_973729.1	UCF67267_1	15	9
OAC98720.1	EP00546P011782	16	2
OAC98720.1	EP00546P011782	16	2
OAC98720.1	EP00546P011782	16	2
OAC98720.1	EP00546P011782	16	2
OAC98720.1	EP00546P011782	16	2
OAC98720.1	EP00546P011782	16	2
OAC98720.1	EP00546P011782	16	2
OAC98720.1	EP00546P011782	16	2
OAC98720.1	EP00546P011782	16	2
OAC98720.1	EP00546P011782	16	2
OAC98720.1	EP00546P011782	16	2
OAC98720.1	EP00546P011782	16	2
OAC98720.1	EP00848P003994	37	6
OAC98720.1	EP00848P003994	37	6
OAC98720.1	EP00848P003994	37	6
OAC98720.1	EP00848P003994	37	6
OAC98720.1	EP00848P003994	37	6
OAC98720.1	EP00848P003994	37	6
OAC98720.1	EP00848P003994	37	6
OAC98720.1	EP00848P003994	37	6
OAC98720.1	EP00848P003994	37	6
OAC98720.1	EP00848P003994	37	6
OAC98720.1	EP00848P003994	37	6
OAC98720.1	EP00848P003994	37	6
OAC98720.1	EP01037P011561	5	4
OAC98720.1	EP01037P011561	5	4
OAC98720.1	EP01037P011561	5	4
OAC98720.1	EP01037P011561	5	4
OAC98720.1	EP01037P011561	5	4
OAC98720.1	EP01037P011561	5	4
OAC98720.1	EP01037P011561	5	4
OAC98720.1	EP01037P011561	5	4
OAC98720.1	EP01037P011561	5	4
OAC98720.1	EP01037P011561	5	4
OAC98720.1	EP01037P011561	5	4
OAC98720.1	EP01037P011561	5	4
OAC98862.1	EP01026P043901	53	5
OAC98862.1	EP01117P013695	73	3
OAC98862.1	EP01027P019071	193	10
OAD00595.1	OAD00595.1	6	3
OAD00595.1	OAD00595.1	6	3
OAD00595.1	OAD00595.1	6	3
OAD00595.1	OAD00595.1	6	3
OAD00595.1	OAD00595.1	6	3
OAD01296.1	EP00340P004352	6	1
OAD01296.1	EP00340P004352	6	1
OAD01296.1	EP00340P004352	6	1
OAD01296.1	EP00340P004352	6	1
OAD01296.1	EP00340P004352	6	1
OAD01296.1	EP00340P004352	6	1
OAD01296.1	EP00340P004352	6	1
OAD01296.1	EP00340P004352	6	1
OAD01296.1	EP00340P004352	6	1
OAD01296.1	EP00340P004352	6	1
OAD01296.1	EP00340P004352	6	1
OAD01296.1	EP00340P004352	6	1
OAD01296.1	EP00929P103146	6	4
OAD01296.1	EP00929P103146	6	4
OAD01296.1	EP00929P103146	6	4
OAD01296.1	EP00929P103146	6	4
OAD01296.1	EP00929P103146	6	4
OAD01296.1	EP00929P103146	6	4
OAD01296.1	EP00929P103146	6	4
OAD01296.1	EP00929P103146	6	4
OAD01296.1	EP00929P103146	6	4
OAD01296.1	EP00929P103146	6	4
OAD01296.1	EP00929P103146	6	4
OAD01296.1	EP00929P103146	6	4
OAD02781.1	EP00863P008903	11	3
OAD02781.1	EP01095P014218	16	2
OAD02781.1	EP00211P004609	33	10
OAD03470.1	EP01030P007906	58	2
OAD03470.1	EP00857P005894	32	5
OAD03470.1	EP00023P000167	36	4
OAD03777.1	EP00866P001510	6	1
OAD03777.1	EP00866P001510	6	1
OAD03777.1	EP00866P001510	6	1
OAD03777.1	XP_024523064.1	13	8
OAD03777.1	XP_024523064.1	13	8
OAD03777.1	XP_024523064.1	13	8
OAD04672.1	EP00602P002183	9	2
OAD04672.1	EP00602P002183	9	2
OAD04672.1	EP01048P025208	25	8
OAD04672.1	EP01048P025208	25	8
OAD04672.1	XP_004336197.1	9	4
OAD04672.1	XP_004336197.1	9	4
OAD05076.1	EP00248P021473	86	9
OAD05076.1	EP00248P021473	86	9
OAD05076.1	EP00248P021473	86	9
OAD05076.1	WP_048111570_1	16	5
OAD05076.1	WP_048111570_1	16	5
OAD05076.1	WP_048111570_1	16	5
OAD05076.1	XP_014156950.1	15	4
OAD05076.1	XP_014156950.1	15	4
OAD05076.1	XP_014156950.1	15	4
OAD05638.1	EP00003P003526	39	15
OAD06347.1	EP00418P018044	23	3
OAD06347.1	EP00418P018044	23	3
OAD06347.1	EP00418P018044	23	3
OAD06347.1	EP00418P018044	23	3
OAD06347.1	EP00418P018044	23	3
OAD06347.1	EP00418P018044	23	3
OAD06347.1	EP00418P018044	23	3
OAD06347.1	EP00418P018044	23	3
OAD06347.1	EP00418P018044	23	3
OAD06347.1	EP00418P018044	23	3
OAD06347.1	EP00418P018044	23	3
OAD06347.1	EP00418P018044	23	3
OAD06347.1	EP01089P017828	13	3
OAD06347.1	EP01089P017828	13	3
OAD06347.1	EP01089P017828	13	3
OAD06347.1	EP01089P017828	13	3
OAD06347.1	EP01089P017828	13	3
OAD06347.1	EP01089P017828	13	3
OAD06347.1	EP01089P017828	13	3
OAD06347.1	EP01089P017828	13	3
OAD06347.1	EP01089P017828	13	3
OAD06347.1	EP01089P017828	13	3
OAD06347.1	EP01089P017828	13	3
OAD06347.1	EP01089P017828	13	3
OAD06347.1	OAD06347.1	208	13
OAD06347.1	OAD06347.1	208	13
OAD06347.1	OAD06347.1	208	13
OAD06347.1	OAD06347.1	208	13
OAD06347.1	OAD06347.1	208	13
OAD06347.1	OAD06347.1	208	13
OAD06347.1	OAD06347.1	208	13
OAD06347.1	OAD06347.1	208	13
OAD06347.1	OAD06347.1	208	13
OAD06347.1	OAD06347.1	208	13
OAD06347.1	OAD06347.1	208	13
OAD06347.1	OAD06347.1	208	13
OAD06675.1	EP00644P007506	26	13
OAD06675.1	EP00644P007506	26	13
OAD06675.1	EP00644P007506	26	13
OAD06675.1	EP00644P007506	26	13
OAD06675.1	EP00644P007506	26	13
OAD06675.1	EP00644P007506	26	13
OAD06675.1	EP00644P007506	26	13
OAD06675.1	EP00644P007506	26	13
OAD06675.1	EP00644P007506	26	13
OAD06675.1	EP00644P007506	26	13
OAD06675.1	EP00644P007506	26	13
OAD06675.1	EP00644P007506	26	13
OAD07740.1	SPQ95910.1	78	18
OAD07740.1	SPQ95910.1	78	18
OAD07740.1	SPQ95910.1	78	18
OAD07740.1	SPQ95910.1	78	18
OAD07740.1	SPQ95910.1	78	18
OAD07740.1	SPQ95910.1	78	18
OAD07740.1	SPQ95910.1	78	18
OAD07740.1	SPQ95910.1	78	18
OAD07740.1	SPQ95910.1	78	18
OAD07740.1	SPQ95910.1	78	18
OAD07740.1	SPQ95910.1	78	18
OAD07740.1	SPQ95910.1	78	18
OAD08458.1	EP00727P008375	11	1
OAD08458.1	EP00727P008375	11	1
OAD08458.1	EP00727P008375	11	1
OAD08458.1	EP00727P008375	11	1
OAD08458.1	EP00727P008375	11	1
OAD08458.1	EP00727P008375	11	1
OAD08458.1	EP00727P008375	11	1
OAD08458.1	EP00727P008375	11	1
OAD08458.1	EP00727P008375	11	1
OAD08458.1	EP00727P008375	11	1
OAD08458.1	EP00727P008375	11	1
OAD08458.1	EP00727P008375	11	1
OAD08458.1	EP00863P010830	565	4
OAD08458.1	EP00863P010830	565	4
OAD08458.1	EP00863P010830	565	4
OAD08458.1	EP00863P010830	565	4
OAD08458.1	EP00863P010830	565	4
OAD08458.1	EP00863P010830	565	4
OAD08458.1	EP00863P010830	565	4
OAD08458.1	EP00863P010830	565	4
OAD08458.1	EP00863P010830	565	4
OAD08458.1	EP00863P010830	565	4
OAD08458.1	EP00863P010830	565	4
OAD08458.1	EP00863P010830	565	4
OAE19852.1	XP_024368856.1	12	5
OAE19852.1	XP_024368856.1	12	5
OAE19852.1	XP_024368856.1	12	5
OAE19852.1	XP_024368856.1	12	5
OAE19852.1	XP_024368856.1	12	5
OAE19852.1	XP_024368856.1	12	5
OAE19852.1	XP_024368856.1	12	5
OAE19852.1	XP_024368856.1	12	5
OAE19852.1	XP_024368856.1	12	5
OAE19852.1	XP_024368856.1	12	5
OAE20443.1	EP01018P036309	102	6
OAE20443.1	EP01018P036309	102	6
OAE20443.1	EP01018P036309	102	6
OAE20443.1	EP01018P036309	102	6
OAE20443.1	EP01018P036309	102	6
OAE20443.1	EP01018P036309	102	6
OAE20443.1	EP01018P036309	102	6
OAE20443.1	EP01018P036309	102	6
OAE20443.1	EP01018P036309	102	6
OAE20443.1	EP01018P036309	102	6
OAE20443.1	EP01018P036309	102	6
OAE20443.1	EP01018P036309	102	6
OAE25217.1	EP00236P003814	48	3
OAE25217.1	EP00236P003814	48	3
OAE25217.1	EP00236P003814	48	3
OAE25217.1	EP00236P003814	48	3
OAE25217.1	EP00236P003814	48	3
OAE25217.1	EP00236P003814	48	3
OAE25217.1	EP00236P003814	48	3
OAE25217.1	EP00236P003814	48	3
OAE25217.1	EP00236P003814	48	3
OAE25217.1	EP00236P003814	48	3
OAE25217.1	EP00236P003814	48	3
OAE25217.1	EP00236P003814	48	3
OAE25217.1	EP00435P065817	5	1
OAE25217.1	EP00435P065817	5	1
OAE25217.1	EP00435P065817	5	1
OAE25217.1	EP00435P065817	5	1
OAE25217.1	EP00435P065817	5	1
OAE25217.1	EP00435P065817	5	1
OAE25217.1	EP00435P065817	5	1
OAE25217.1	EP00435P065817	5	1
OAE25217.1	EP00435P065817	5	1
OAE25217.1	EP00435P065817	5	1
OAE25217.1	EP00435P065817	5	1
OAE25217.1	EP00435P065817	5	1
OAE25217.1	PXF43309.1	124	7
OAE25217.1	PXF43309.1	124	7
OAE25217.1	PXF43309.1	124	7
OAE25217.1	PXF43309.1	124	7
OAE25217.1	PXF43309.1	124	7
OAE25217.1	PXF43309.1	124	7
OAE25217.1	PXF43309.1	124	7
OAE25217.1	PXF43309.1	124	7
OAE25217.1	PXF43309.1	124	7
OAE25217.1	PXF43309.1	124	7
OAE25217.1	PXF43309.1	124	7
OAE25217.1	PXF43309.1	124	7
OAE29080.1	EP00849P006028	120	14
OAE29080.1	EP00849P006028	120	14
OAE29080.1	EP00849P006028	120	14
OAE29080.1	EP00849P006028	120	14
OAE29080.1	EP00849P006028	120	14
OAE29080.1	EP00849P006028	120	14
OAE29080.1	EP00849P006028	120	14
OAE29080.1	EP00849P006028	120	14
OAE29080.1	EP00849P006028	120	14
OAE29080.1	EP00849P006028	120	14
OAE29080.1	EP00849P006028	120	14
OAE29080.1	EP00849P006028	120	14
OAE29723.1	EP00615P004511	11	2
OAE29723.1	EP00615P004511	11	2
OAE29723.1	EP00615P004511	11	2
OAE29723.1	EP00615P004511	11	2
OAE29723.1	EP00615P004511	11	2
OAE29723.1	EP00615P004511	11	2
OAE31213.1	EP00527P001042	17	3
OAE31213.1	EP00527P001042	17	3
OAE31213.1	EP00527P001042	17	3
OAE31213.1	EP00527P001042	17	3
OAE31213.1	EP00863P002292	22	8
OAE31213.1	EP00863P002292	22	8
OAE31213.1	EP00863P002292	22	8
OAE31213.1	EP00863P002292	22	8
OAE31213.1	EP00886P009595	97	8
OAE31213.1	EP00886P009595	97	8
OAE31213.1	EP00886P009595	97	8
OAE31213.1	EP00886P009595	97	8
OAE32893.1	EP00428P053529	17	9
OAE32893.1	EP00428P053529	17	9
OAE32893.1	EP00428P053529	17	9
OAE32893.1	EP00428P053529	17	9
OAE32893.1	EP00428P053529	17	9
OAE32893.1	EP00428P053529	17	9
OAE32893.1	EP00428P053529	17	9
OAE32893.1	EP00428P053529	17	9
OAE32893.1	EP00428P053529	17	9
OAE32893.1	EP00428P053529	17	9
OAE32893.1	EP00428P053529	17	9
OAE32893.1	EP00428P053529	17	9
OLP76929.1	EP00419P047794	41	2
OLP76929.1	EP00419P047794	41	2
OLP76929.1	EP00419P047794	41	2
OLP76929.1	EP00419P047794	41	2
OLP76929.1	EP00419P047794	41	2
OLP76929.1	EP00419P047794	41	2
OLP77364.1	EP01119P005426	37	10
OLP77364.1	EP01119P005426	37	10
OLP78241.1	EP00440P009086	17	9
OLP89848.1	EP00605P001925	7	3
OLP89848.1	EP00611P031677	9	4
OLP89848.1	EP00908P019029	24	6
OLP97524.1	EP00898P008812	5	3
OLP97524.1	EP01113P046799	6	5
OLP99106.1	EP00736P004904	12	7
OLP99106.1	EP00736P004904	12	7
OLP99106.1	EP00736P004904	12	7
OLQ01372.1	EP01146P005450	79	15
OLQ01372.1	EP01146P005450	79	15
OLQ01372.1	EP01146P005450	79	15
OLQ01372.1	EP01146P005450	79	15
OLQ01372.1	EP01146P005450	79	15
OLQ01372.1	EP01146P005450	79	15
OLQ01372.1	EP01146P005450	79	15
OLQ01372.1	EP01146P005450	79	15
OLQ01372.1	EP01146P005450	79	15
OLQ01372.1	EP01146P005450	79	15
OLQ01372.1	EP01146P005450	79	15
OLQ01372.1	EP01146P005450	79	15
OLQ02660.1	EP00526P006589	6	2
OLQ02660.1	EP00753P015588	23	7
OLQ02660.1	EP00401P078003	50	5
OLQ03620.1	EP00811P035202	17	2
OLQ03620.1	EP00811P035202	17	2
OLQ03620.1	EP00811P035202	17	2
OLQ03620.1	EP00811P035202	17	2
OLQ03620.1	EP00811P035202	17	2
OLQ03620.1	EP00811P035202	17	2
OLQ03620.1	EP00811P035202	17	2
OLQ03620.1	EP00811P035202	17	2
OLQ03620.1	EP00811P035202	17	2
OLQ03620.1	EP00811P035202	17	2
OLQ03620.1	EP00811P035202	17	2
OLQ03620.1	EP00811P035202	17	2
OLQ05612.1	EP00797P008249	248	9
OLQ05612.1	EP00797P008249	248	9
OLQ05612.1	EP00797P008249	248	9
OLQ05612.1	EP00797P008249	248	9
OLQ05612.1	EP00797P008249	248	9
OLQ05612.1	EP00797P008249	248	9
OLQ05612.1	EP00797P008249	248	9
OLQ05612.1	EP00797P008249	248	9
OLQ05612.1	EP00797P008249	248	9
OLQ05612.1	EP00797P008249	248	9
OLQ05612.1	EP00797P008249	248	9
OLQ05612.1	EP00797P008249	248	9
OLQ08751.1	EP00401P008825	15	1
OLQ08751.1	EP00746P019572	56	5
OLQ10705.1	EP00193P004886	77	11
OLQ10705.1	EP00193P004886	77	11
OLQ10705.1	EP00193P004886	77	11
OLQ10705.1	EP00193P004886	77	11
OLQ10705.1	EP00193P004886	77	11
OLQ10705.1	EP00193P004886	77	11
OLQ10705.1	EP00193P004886	77	11
OLQ10705.1	EP00193P004886	77	11
OLQ10705.1	EP00193P004886	77	11
OLQ10705.1	EP00193P004886	77	11
OLQ10705.1	EP00193P004886	77	11
OLQ10705.1	EP00193P004886	77	11
OLQ15014.1	EP00408P032069	10	3
OLQ15014.1	EP00408P032069	10	3
OSX69732.1	EP01156P003063	32	14
OSX69732.1	EP01156P003063	32	14
OSX69732.1	EP01156P003063	32	14
OSX69732.1	EP01156P003063	32	14
OSX69732.1	EP01156P003063	32	14
OSX69732.1	EP01156P003063	32	14
OSX69732.1	EP01156P003063	32	14
OSX69732.1	EP01156P003063	32	14
OSX69732.1	EP01156P003063	32	14
OSX69732.1	EP01156P003063	32	14
OSX69732.1	EP01156P003063	32	14
OSX69732.1	EP01156P003063	32	14
OSX72098.1	EP00943P008020	756	14
OSX72098.1	EP00943P008020	756	14
OSX72098.1	EP00943P008020	756	14
OSX72098.1	EP00943P008020	756	14
